alert_description,verdict,artifact_location,app_package_name,version_code,apk_category,sast_tool_name,code_location,3rd_party_library_name
"Unexpected call to method ""getIV"" on object of type javax.crypto.Cipher. Expected a call to one of the following methods {init(int, java.security.Key), init(int, java.security.Key, java.security.spec.AlgorithmParameterSpec, java.security.SecureRandom), init(int, java.security.Key, java.security.spec.AlgorithmParameterSpec), init(int, java.security.Key, java.security.AlgorithmParameters, java.security.SecureRandom), init(int, java.security.cert.Certificate), init(int, java.security.Key, java.security.SecureRandom), init(int, java.security.Key, java.security.AlgorithmParameters), init(int, java.security.cert.Certificate, java.security.SecureRandom)}",False,com/google/android/gms/internal/ads/n9.java,chat.amor,110,1M-5M,CogniCrypt,Utilities,Gson
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r2 is violated due to the following reason:\n|- First parameter ""varReplacer9233"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer9233 = ""MD5"" @ line -1)",True,com/google/android/gms/internal/ads/ob.java,chat.amor,110,1M-5M,CogniCrypt,Utilities,Gson
Third parameter was not properly generated as randomized,False,com/google/android/gms/internal/ads/n9.java,chat.amor,110,1M-5M,CogniCrypt,Utilities,Gson
Second parameter parameter was not properly generated as generatedKey OR generatedPubkey OR generatedPrivkey,True,com/google/android/gms/internal/ads/n9.java,chat.amor,110,1M-5M,CogniCrypt,Utilities,Gson
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r49 is violated due to the following reason:\n|- First parameter ""varReplacer9373"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer9373 = ""MD5"" @ line 679)",True,com/google/android/gms/internal/ads/s8.java,chat.amor,110,1M-5M,CogniCrypt,Utilities,Gson
First parameter was not properly generated as preparedKeyMaterial,True,com/google/android/gms/internal/ads/n9.java,chat.amor,110,1M-5M,CogniCrypt,Utilities,Gson
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/ConscryptPlatform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/ConscryptPlatform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/ConscryptPlatform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer3200"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer3200 = ""TLS"" @ line 44)",True,okhttp3/internal/platform/ConscryptPlatform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/Platform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/ConscryptPlatform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer3202"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer3202 = ""TLS"" @ line 75)",True,okhttp3/internal/platform/Platform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/OpenJSSEPlatform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,False,org/java_websocket/client/WebSocketClient.java,chat.butler.panel,88,1k-5k,CogniCrypt,Android,androidx.webkit::webkit
Third parameter was not properly generated as randomized,False,org/java_websocket/client/WebSocketClient.java,chat.butler.panel,88,1k-5k,CogniCrypt,Android,androidx.webkit::webkit
First parameter was not properly generated as generatedKeyManagers,False,org/java_websocket/client/WebSocketClient.java,chat.butler.panel,88,1k-5k,CogniCrypt,Android,androidx.webkit::webkit
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r3 is violated due to the following reason:\n|- First parameter ""varReplacer8196"" with value ""SHA1"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer8196 = ""SHA1"" @ line 834)",True,org/java_websocket/drafts/Draft_6455.java,chat.butler.panel,88,1k-5k,CogniCrypt,Android,androidx.webkit::webkit
Second parameter was not properly generated as generatedTrustManagers,False,com/pusher/client/connection/websocket/WebSocketClientWrapper.java,chat.butler.panel,88,1k-5k,CogniCrypt,Android,ion
First parameter was not properly generated as generatedKeyManagers,False,com/pusher/client/connection/websocket/WebSocketClientWrapper.java,chat.butler.panel,88,1k-5k,CogniCrypt,Android,ion
Third parameter was not properly generated as randomized,False,com/pusher/client/connection/websocket/WebSocketClientWrapper.java,chat.butler.panel,88,1k-5k,CogniCrypt,Android,ion
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r5 is violated due to the following reason:\n|- First parameter ""varReplacer6392"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer6392 = ""TLS"" @ line 30)",True,com/pusher/client/connection/websocket/WebSocketClientWrapper.java,chat.butler.panel,88,1k-5k,CogniCrypt,Android,ion
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/BouncyCastlePlatform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer3206"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer3206 = ""TLS"" @ line 38)",True,okhttp3/internal/platform/BouncyCastlePlatform.java,chat.butler.panel,88,1k-5k,CogniCrypt,Utilities,OkHttp
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r2 is violated due to the following reason:\n|- First parameter ""varReplacer27246"" with value ""SHA-1"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer27246 = ""SHA-1"" @ line 7)",True,com/zipoapps/premiumhelper/util/PremiumHelperUtils.java,cleaner.clean.booster,231,>5M,CogniCrypt,others,unknown
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r12 is violated due to the following reason:\n|- First parameter ""varReplacer30831"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer30831 = ""MD5"" @ line 66)",True,com/yandex/metrica/impl/ob/um.java,cleaner.clean.booster,231,>5M,CogniCrypt,others,unknown
Second parameter was not properly generated as generatedTrustManagers,False,com/zipoapps/premiumhelper/toto/TotoService.java,cleaner.clean.booster,231,>5M,CogniCrypt,others,unknown
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/ConscryptPlatform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer24244"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer24244 = ""TLS"" @ line 2)",True,okhttp3/internal/platform/ConscryptPlatform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/ConscryptPlatform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/ConscryptPlatform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/ConscryptPlatform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/Platform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/OpenJSSEPlatform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r2 is violated due to the following reason:\n|- First parameter ""varReplacer7430"" with value ""SHA-1"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer7430 = ""SHA-1"" @ line 11)",True,com/applovin/impl/sdk/utils/StringUtils.java,cleaner.clean.booster,231,>5M,CogniCrypt,others,unknown
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer24246"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer24246 = ""TLS"" @ line 2)",True,okhttp3/internal/platform/Platform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer10815"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer10815 = ""MD5"" @ line 1)",True,com/yandex/metrica/impl/ob/ym.java,cleaner.clean.booster,231,>5M,CogniCrypt,others,unknown
Third parameter was not properly generated as randomized,False,com/zipoapps/premiumhelper/toto/TotoService.java,cleaner.clean.booster,231,>5M,CogniCrypt,others,unknown
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer24250"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer24250 = ""TLS"" @ line 2)",True,okhttp3/internal/platform/BouncyCastlePlatform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,com/zipoapps/premiumhelper/toto/TotoService.java,cleaner.clean.booster,231,>5M,CogniCrypt,others,unknown
First parameter was not properly generated as generatedKeyStore,False,com/zipoapps/premiumhelper/toto/TotoService.java,cleaner.clean.booster,231,>5M,CogniCrypt,others,unknown
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/BouncyCastlePlatform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,cleaner.clean.booster,231,>5M,CogniCrypt,Utilities,OkHttp
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r14 is violated due to the following reason:\n|- First parameter ""varReplacer34563"" with value ""SHA1"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer34563 = ""SHA1"" @ line 83)",True,com/yandex/metrica/impl/ob/P.java,cleaner.clean.booster,231,>5M,CogniCrypt,others,unknown
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r2 is violated due to the following reason:\n|- First parameter ""varReplacer33983"" with value ""SHA-1"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer33983 = ""SHA-1"" @ line 145)",True,com/applovin/impl/sdk/utils/r.java,cleaner.clean.booster,231,>5M,CogniCrypt,others,unknown
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r2 is violated due to the following reason:\n|- First parameter ""$r1"" with value null should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer5659 = null @ line -1)\n|- First parameter ""$r1"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ $r1 = ""TLS"" @ line 165)",True,org/apache/http/conn/ssl/SSLContextBuilder.java,cn.com.tiro.virtualremote,113,1k-5k,CogniCrypt,Android,EventBus
Third parameter was not properly generated as randomized,False,org/apache/http/conn/ssl/SSLContextBuilder.java,cn.com.tiro.virtualremote,113,1k-5k,CogniCrypt,Android,EventBus
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r0 is violated due to the following reason:\n|- First parameter ""varReplacer5523"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer5523 = ""TLS"" @ line 57)",True,org/apache/http/conn/ssl/SSLContexts.java,cn.com.tiro.virtualremote,113,1k-5k,CogniCrypt,Android,EventBus
First parameter was not properly generated as generatedKeyStore,False,org/apache/http/conn/ssl/SSLContextBuilder.java,cn.com.tiro.virtualremote,113,1k-5k,CogniCrypt,Android,EventBus
First parameter was not properly generated as generatedKeyManagers,True,org/apache/http/conn/ssl/SSLContextBuilder.java,cn.com.tiro.virtualremote,113,1k-5k,CogniCrypt,Android,EventBus
First parameter was not properly generated as generatedKeyManagers,False,org/apache/http/conn/ssl/SSLContexts.java,cn.com.tiro.virtualremote,113,1k-5k,CogniCrypt,Android,EventBus
